# experiment P-79 (R-079)
# hypothesis: EPIC'S OWN ANSWER TO DEFORMING GEOMETRY WAS TO STOP CACHING. The Fortnite virtual-shadow-map write-up gives exactly one quantitative figure -- a light-loop optimisation from 1.56 ms to 1.08 ms -- and describes invalidation qualitatively: sun movement causes 'quite significant shadow page table changes frame to frame', animated deformation invalidates pages, and directional sun shadows were left uncached. FOR A WORLD WHERE THE GEOMETRY IS BEING DUG AWAY THAT IS THE RELEVANT PRECEDENT AND THE NUMBER IS MISSING FROM THE LITERATURE ENTIRELY. (C1) In game_dig with a cached shadow atlas, one brush stroke invalidates a page count proportional to the brush's PROJECTED area from the light, with a constant under 3 -- not to the brush volume and not to the scene. (C2) Invalidating only the pages the brush's light-space bounding volume touches produces a PIXEL- IDENTICAL shadow to a full re-render, on all eight reference fields. (C3) The saving is worth having: cached-with-invalidation beats uncached by at least 2x in shadow cost under a continuous dig at game_dig's throttled 12.5 strokes per second. SHARE: C3 moves the shadow rendering stage only.
# falsified by: C1 by a constant above 3, or by scene-proportional invalidation. C2 by any pixel difference, which would mean the conservative bound is wrong and localised invalidation is unsound. C3 by under 2x, which vindicates Epic's decision and closes the direction with a number they did not publish. VACUITY CONTROL: the light must be positioned so the brush casts a shadow into the visible frame, asserted by a non-zero changed-pixel count on the full-re-render arm.
# commit 02ffe13 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:52:03Z
field,light_direction,brush_volume_cells,brush_projected_area,pages_invalidated,invalidation_constant,changed_pixels_full,changed_pixels_localised,shadow_ms_cached,shadow_ms_uncached,stroke_rate_hz,c1_holds,c2_holds,c3_holds,arm,arm_index,brush_projected_area_pages,brush_radius_cells,brush_radius_world,buried_clearance_cells,cell_size_world,changed_pixels_outside_dilated_disc,changed_pixels_outside_sound_disc,changed_pixels_outside_tight_disc,cpu_mhz,excess_in_cell_diagonals,frame_covered_texels,invalidation_constant_sound,invalidation_constant_tight,light_dx,light_dy,light_dz,max_change_excess_cells,page_cells,page_texels,pages_fraction,pages_invalidated_sound,pages_invalidated_tight,pages_per_projected_area_cell,pages_per_volume_cell,pages_total,pixel_diff_localised_vs_full,pixel_diff_sound,ratio_per_stroke,ratio_per_stroke_sound,shadow_ms_full_pass,shadow_ms_localised_pass,shadow_ms_sound_pass,shadow_texels,sound_dilate_cells,texel_size_world,texels_per_cell,triangles_base,triangles_dug
gyroid,grazing,33.5103,12.5664,4,20.3718,1475,1475,21.21095,107.09576,12.5,false,true,true,dig,0,0.196350,2.0000,0.437500,0.0000,0.218750,72,0,679,4197.4,0.9531,143390,20.3718,20.3718,0.838444,-0.209611,0.503066,1.6508,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,5.0491,5.0523,8.56766,1.69688,1.69579,896,3.4641,0.027344,8,43116,43128
gyroid,grazing,33.5103,12.5664,1,20.3718,1475,1475,21.27895,107.09576,12.5,false,true,true,dig,0,0.049087,2.0000,0.437500,0.0000,0.218750,72,0,679,4197.4,0.9531,143390,20.3718,20.3718,0.838444,-0.209611,0.503066,1.6508,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,5.0329,5.0345,8.56766,1.70232,1.70179,896,3.4641,0.027344,8,43116,43128
gyroid,grazing,2144.6606,201.0619,100,1.9894,11647,11647,27.74726,105.65387,12.5,true,true,true,dig,1,50.265482,8.0000,1.750000,0.0000,0.218750,158,0,1875,4197.4,0.8892,143390,2.8648,1.6114,0.838444,-0.209611,0.503066,1.5402,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.8077,2.9070,8.45231,2.21978,2.90753,896,3.4641,0.027344,8,43116,42708
gyroid,grazing,2144.6606,201.0619,36,2.8648,11647,11647,36.20010,105.65387,12.5,true,true,true,dig,1,12.566371,8.0000,1.750000,0.0000,0.218750,158,0,1875,4197.4,0.8892,143390,2.8648,1.9894,0.838444,-0.209611,0.503066,1.5402,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.9186,2.9174,8.45231,2.89601,2.89723,896,3.4641,0.027344,8,43116,42708
gyroid,grazing,2144.6606,201.0619,16,5.0930,11647,11647,54.82753,105.65387,12.5,false,true,false,dig,1,3.141593,8.0000,1.750000,0.0000,0.218750,158,0,1875,4197.4,0.8892,143390,5.0930,2.8648,0.838444,-0.209611,0.503066,1.5402,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.9270,1.9248,8.45231,4.38620,4.39128,896,3.4641,0.027344,8,43116,42708
gyroid,grazing,2144.6606,201.0619,9,11.4592,11647,11647,96.73179,105.65387,12.5,false,true,false,dig,1,0.785398,8.0000,1.750000,0.0000,0.218750,158,0,1875,4197.4,0.8892,143390,11.4592,5.0930,0.838444,-0.209611,0.503066,1.5402,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0922,1.0933,8.45231,7.73854,7.73076,896,3.4641,0.027344,8,43116,42708
gyroid,grazing,17157.2847,804.2477,324,1.6114,36013,36013,61.12245,100.50920,12.5,true,true,false,dig,2,201.061930,16.0000,3.500000,0.0000,0.218750,6,0,749,4197.4,0.6716,143390,1.9894,1.4374,0.838444,-0.209611,0.503066,1.1633,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.6444,1.3900,8.04074,4.88980,5.78460,896,3.4641,0.027344,8,43116,40428
gyroid,grazing,17157.2847,804.2477,100,1.9894,36013,36013,72.30931,100.50920,12.5,true,true,false,dig,2,50.265482,16.0000,3.500000,0.0000,0.218750,6,0,749,4197.4,0.6716,143390,1.9894,1.6114,0.838444,-0.209611,0.503066,1.1633,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.3900,1.3896,8.04074,5.78475,5.78646,896,3.4641,0.027344,8,43116,40428
gyroid,grazing,17157.2847,804.2477,36,2.8648,36013,36013,91.38336,100.50920,12.5,true,true,false,dig,2,12.566371,16.0000,3.500000,0.0000,0.218750,6,0,749,4197.4,0.6716,143390,2.8648,1.9894,0.838444,-0.209611,0.503066,1.1633,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0999,1.1027,8.04074,7.31067,7.29157,896,3.4641,0.027344,8,43116,40428
gyroid,grazing,17157.2847,804.2477,9,2.8648,36013,36013,90.97411,100.50920,12.5,true,true,false,dig,2,3.141593,16.0000,3.500000,0.0000,0.218750,6,0,749,4197.4,0.6716,143390,2.8648,2.8648,0.838444,-0.209611,0.503066,1.1633,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.1048,1.0999,8.04074,7.27793,7.31043,896,3.4641,0.027344,8,43116,40428
fbm_terrain,overhead,33.5103,12.5664,16,5.0930,1344,1344,3.44254,28.19451,12.5,false,true,true,dig,0,3.141593,2.0000,0.500000,0.0000,0.250000,23,0,547,4197.4,0.7078,262114,11.4592,2.8648,0.000000,-1.000000,0.000000,1.2259,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,8.1900,7.5806,2.25556,0.27540,0.29754,896,3.4641,0.031250,8,16884,16876
fbm_terrain,overhead,33.5103,12.5664,4,5.0930,1344,1344,3.36066,28.19451,12.5,false,true,true,dig,0,0.785398,2.0000,0.500000,0.0000,0.250000,23,0,547,4197.4,0.7078,262114,20.3718,5.0930,0.000000,-1.000000,0.000000,1.2259,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,8.3896,6.6149,2.25556,0.26885,0.34098,896,3.4641,0.031250,8,16884,16876
fbm_terrain,overhead,33.5103,12.5664,4,20.3718,1344,1344,4.14304,28.19451,12.5,false,true,true,dig,0,0.196350,2.0000,0.500000,0.0000,0.250000,23,0,547,4197.4,0.7078,262114,20.3718,20.3718,0.000000,-1.000000,0.000000,1.2259,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,6.8053,6.8932,2.25556,0.33144,0.32721,896,3.4641,0.031250,8,16884,16876
fbm_terrain,overhead,33.5103,12.5664,1,20.3718,1344,1344,4.10241,28.19451,12.5,false,true,true,dig,0,0.049087,2.0000,0.500000,0.0000,0.250000,23,0,547,4197.4,0.7078,262114,20.3718,20.3718,0.000000,-1.000000,0.000000,1.2259,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,6.8727,6.8973,2.25556,0.32819,0.32702,896,3.4641,0.031250,8,16884,16876
fbm_terrain,overhead,2144.6606,201.0619,100,1.9894,14886,14886,5.79794,28.78565,12.5,true,true,true,dig,1,50.265482,8.0000,2.000000,0.0000,0.250000,385,0,2376,4197.4,1.0971,262114,2.8648,1.6114,0.000000,-1.000000,0.000000,1.9003,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,4.9648,4.2186,2.30285,0.46383,0.54588,896,3.4641,0.031250,8,16884,17164
fbm_terrain,overhead,2144.6606,201.0619,36,2.8648,14886,14886,6.71494,28.78565,12.5,true,true,true,dig,1,12.566371,8.0000,2.000000,0.0000,0.250000,385,0,2376,4197.4,1.0971,262114,2.8648,1.9894,0.000000,-1.000000,0.000000,1.9003,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,4.2868,4.2646,2.30285,0.53719,0.54000,896,3.4641,0.031250,8,16884,17164
fbm_terrain,overhead,2144.6606,201.0619,16,5.0930,14886,14886,9.78846,28.78565,12.5,false,true,true,dig,1,3.141593,8.0000,2.000000,0.0000,0.250000,385,0,2376,4197.4,1.0971,262114,5.0930,2.8648,0.000000,-1.000000,0.000000,1.9003,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,2.9408,2.9486,2.30285,0.78308,0.78101,896,3.4641,0.031250,8,16884,17164
fbm_terrain,overhead,2144.6606,201.0619,9,11.4592,14886,14886,17.39554,28.78565,12.5,false,true,false,dig,1,0.785398,8.0000,2.000000,0.0000,0.250000,385,0,2376,4197.4,1.0971,262114,11.4592,5.0930,0.000000,-1.000000,0.000000,1.9003,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.6548,1.6563,2.30285,1.39164,1.39034,896,3.4641,0.031250,8,16884,17164
fbm_terrain,overhead,17157.2847,804.2477,324,1.6114,54180,54180,11.83449,29.25940,12.5,true,true,true,dig,2,201.061930,16.0000,4.000000,0.0000,0.250000,322,0,3216,4197.4,1.0583,262114,1.9894,1.4374,0.000000,-1.000000,0.000000,1.8330,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,2.4724,2.1532,2.34075,0.94676,1.08711,896,3.4641,0.031250,8,16884,17388
fbm_terrain,overhead,17157.2847,804.2477,100,1.9894,54180,54180,13.55600,29.25940,12.5,true,true,true,dig,2,50.265482,16.0000,4.000000,0.0000,0.250000,322,0,3216,4197.4,1.0583,262114,1.9894,1.6114,0.000000,-1.000000,0.000000,1.8330,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,2.1584,2.1460,2.34075,1.08448,1.09076,896,3.4641,0.031250,8,16884,17388
fbm_terrain,overhead,17157.2847,804.2477,36,2.8648,54180,54180,17.73479,29.25940,12.5,true,true,false,dig,2,12.566371,16.0000,4.000000,0.0000,0.250000,322,0,3216,4197.4,1.0583,262114,2.8648,1.9894,0.000000,-1.000000,0.000000,1.8330,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.6498,1.6613,2.34075,1.41878,1.40902,896,3.4641,0.031250,8,16884,17388
fbm_terrain,overhead,17157.2847,804.2477,9,2.8648,54180,54180,18.17393,29.25940,12.5,true,true,false,dig,2,3.141593,16.0000,4.000000,0.0000,0.250000,322,0,3216,4197.4,1.0583,262114,2.8648,2.8648,0.000000,-1.000000,0.000000,1.8330,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.6100,1.6486,2.34075,1.45391,1.41984,896,3.4641,0.031250,8,16884,17388
fbm_terrain,overhead,33.5103,12.5664,1,20.3718,0,0,4.33791,28.68253,12.5,false,true,true,buried_control,3,0.049087,2.0000,0.500000,111.0397,0.250000,0,0,0,4197.4,-inf,262114,20.3718,20.3718,0.000000,-1.000000,0.000000,-inf,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,6.6121,6.9522,2.29460,0.34703,0.33005,896,3.4641,0.031250,8,16884,16884
fbm_terrain,low_45,33.5103,12.5664,16,5.0930,1414,1414,3.71941,37.99924,12.5,false,true,true,dig,0,3.141593,2.0000,0.500000,0.0000,0.250000,27,0,617,4197.4,0.8151,187416,11.4592,2.8648,0.707107,-0.707107,0.000000,1.4118,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,10.2165,8.6634,3.03994,0.29755,0.35089,896,3.4641,0.031250,8,16884,16884
fbm_terrain,low_45,33.5103,12.5664,4,5.0930,1414,1414,3.58841,37.99924,12.5,false,true,true,dig,0,0.785398,2.0000,0.500000,0.0000,0.250000,27,0,617,4197.4,0.8151,187416,20.3718,5.0930,0.707107,-0.707107,0.000000,1.4118,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,10.5894,6.3201,3.03994,0.28707,0.48099,896,3.4641,0.031250,8,16884,16884
fbm_terrain,low_45,33.5103,12.5664,4,20.3718,1414,1414,5.62193,37.99924,12.5,false,true,true,dig,0,0.196350,2.0000,0.500000,0.0000,0.250000,27,0,617,4197.4,0.8151,187416,20.3718,20.3718,0.707107,-0.707107,0.000000,1.4118,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,6.7591,6.8425,3.03994,0.44975,0.44427,896,3.4641,0.031250,8,16884,16884
fbm_terrain,low_45,33.5103,12.5664,1,20.3718,1414,1414,5.53742,37.99924,12.5,false,true,true,dig,0,0.049087,2.0000,0.500000,0.0000,0.250000,27,0,617,4197.4,0.8151,187416,20.3718,20.3718,0.707107,-0.707107,0.000000,1.4118,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,6.8623,6.8601,3.03994,0.44299,0.44313,896,3.4641,0.031250,8,16884,16884
fbm_terrain,low_45,2144.6606,201.0619,100,1.9894,13945,13945,8.42871,38.64300,12.5,true,true,true,dig,1,50.265482,8.0000,2.000000,0.0000,0.250000,235,0,1490,4197.4,1.4300,187416,2.8648,1.6114,0.707107,-0.707107,0.000000,2.4769,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,4.5847,3.6804,3.09144,0.67430,0.83997,896,3.4641,0.031250,8,16884,17256
fbm_terrain,low_45,2144.6606,201.0619,36,2.8648,13945,13945,10.49423,38.64300,12.5,true,true,true,dig,1,12.566371,8.0000,2.000000,0.0000,0.250000,235,0,1490,4197.4,1.4300,187416,2.8648,1.9894,0.707107,-0.707107,0.000000,2.4769,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,3.6823,3.6981,3.09144,0.83954,0.83595,896,3.4641,0.031250,8,16884,17256
fbm_terrain,low_45,2144.6606,201.0619,16,5.0930,13945,13945,16.07479,38.64300,12.5,false,true,true,dig,1,3.141593,8.0000,2.000000,0.0000,0.250000,235,0,1490,4197.4,1.4300,187416,5.0930,2.8648,0.707107,-0.707107,0.000000,2.4769,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,2.4040,2.4114,3.09144,1.28598,1.28202,896,3.4641,0.031250,8,16884,17256
fbm_terrain,low_45,2144.6606,201.0619,9,11.4592,13945,13945,29.08328,38.64300,12.5,false,true,false,dig,1,0.785398,8.0000,2.000000,0.0000,0.250000,235,0,1490,4197.4,1.4300,187416,11.4592,5.0930,0.707107,-0.707107,0.000000,2.4769,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.3287,1.3234,3.09144,2.32666,2.33594,896,3.4641,0.031250,8,16884,17256
fbm_terrain,low_45,17157.2847,804.2477,324,1.6114,38972,38972,20.64645,40.31589,12.5,true,true,false,dig,2,201.061930,16.0000,4.000000,0.0000,0.250000,65,0,754,4197.4,0.9936,187416,1.9894,1.4374,0.707107,-0.707107,0.000000,1.7209,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.9527,1.6901,3.22527,1.65172,1.90829,896,3.4641,0.031250,8,16884,17780
fbm_terrain,low_45,17157.2847,804.2477,100,1.9894,38972,38972,23.88298,40.31589,12.5,true,true,false,dig,2,50.265482,16.0000,4.000000,0.0000,0.250000,65,0,754,4197.4,0.9936,187416,1.9894,1.6114,0.707107,-0.707107,0.000000,1.7209,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.6881,1.6848,3.22527,1.91064,1.91435,896,3.4641,0.031250,8,16884,17780
fbm_terrain,low_45,17157.2847,804.2477,36,2.8648,38972,38972,30.79743,40.31589,12.5,true,true,false,dig,2,12.566371,16.0000,4.000000,0.0000,0.250000,65,0,754,4197.4,0.9936,187416,2.8648,1.9894,0.707107,-0.707107,0.000000,1.7209,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.3091,1.3123,3.22527,2.46379,2.45768,896,3.4641,0.031250,8,16884,17780
fbm_terrain,low_45,17157.2847,804.2477,9,2.8648,38972,38972,30.75579,40.31589,12.5,true,true,false,dig,2,3.141593,16.0000,4.000000,0.0000,0.250000,65,0,754,4197.4,0.9936,187416,2.8648,2.8648,0.707107,-0.707107,0.000000,1.7209,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.3108,1.3115,3.22527,2.46046,2.45921,896,3.4641,0.031250,8,16884,17780
fbm_terrain,oblique,33.5103,12.5664,16,5.0930,1387,1387,3.67441,41.01689,12.5,false,true,true,dig,0,3.141593,2.0000,0.500000,0.0000,0.250000,16,0,590,4197.4,0.7175,181780,11.4592,2.8648,0.597022,-0.696526,0.398015,1.2428,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,11.1628,8.8056,3.28135,0.29395,0.37264,896,3.4641,0.031250,8,16884,16900
fbm_terrain,oblique,33.5103,12.5664,4,5.0930,1387,1387,3.56952,41.01689,12.5,false,true,true,dig,0,0.785398,2.0000,0.500000,0.0000,0.250000,16,0,590,4197.4,0.7175,181780,20.3718,5.0930,0.597022,-0.696526,0.398015,1.2428,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,11.4909,6.5613,3.28135,0.28556,0.50011,896,3.4641,0.031250,8,16884,16900
fbm_terrain,oblique,33.5103,12.5664,4,20.3718,1387,1387,6.15544,41.01689,12.5,false,true,true,dig,0,0.196350,2.0000,0.500000,0.0000,0.250000,16,0,590,4197.4,0.7175,181780,20.3718,20.3718,0.597022,-0.696526,0.398015,1.2428,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,6.6635,6.6948,3.28135,0.49244,0.49014,896,3.4641,0.031250,8,16884,16900
fbm_terrain,oblique,33.5103,12.5664,1,20.3718,1387,1387,6.07394,41.01689,12.5,false,true,true,dig,0,0.049087,2.0000,0.500000,0.0000,0.250000,16,0,590,4197.4,0.7175,181780,20.3718,20.3718,0.597022,-0.696526,0.398015,1.2428,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,6.7529,6.7229,3.28135,0.48591,0.48809,896,3.4641,0.031250,8,16884,16900
fbm_terrain,oblique,2144.6606,201.0619,100,1.9894,12059,12059,9.46796,41.90514,12.5,true,true,true,dig,1,50.265482,8.0000,2.000000,0.0000,0.250000,42,0,982,4197.4,0.8059,181780,2.8648,1.6114,0.597022,-0.696526,0.398015,1.3958,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,4.4260,3.4974,3.35241,0.75744,0.95855,896,3.4641,0.031250,8,16884,17252
fbm_terrain,oblique,2144.6606,201.0619,36,2.8648,12059,12059,11.82224,41.90514,12.5,true,true,true,dig,1,12.566371,8.0000,2.000000,0.0000,0.250000,42,0,982,4197.4,0.8059,181780,2.8648,1.9894,0.597022,-0.696526,0.398015,1.3958,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,3.5446,3.5384,3.35241,0.94578,0.94743,896,3.4641,0.031250,8,16884,17252
fbm_terrain,oblique,2144.6606,201.0619,16,5.0930,12059,12059,17.60392,41.90514,12.5,false,true,true,dig,1,3.141593,8.0000,2.000000,0.0000,0.250000,42,0,982,4197.4,0.8059,181780,5.0930,2.8648,0.597022,-0.696526,0.398015,1.3958,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,2.3804,2.3951,3.35241,1.40831,1.39969,896,3.4641,0.031250,8,16884,17252
fbm_terrain,oblique,2144.6606,201.0619,9,11.4592,12059,12059,33.33319,41.90514,12.5,false,true,false,dig,1,0.785398,8.0000,2.000000,0.0000,0.250000,42,0,982,4197.4,0.8059,181780,11.4592,5.0930,0.597022,-0.696526,0.398015,1.3958,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.2572,1.2532,3.35241,2.66665,2.67503,896,3.4641,0.031250,8,16884,17252
fbm_terrain,oblique,17157.2847,804.2477,324,1.6114,39251,39247,22.83646,43.90716,12.5,true,false,false,dig,2,201.061930,16.0000,4.000000,0.0000,0.250000,192,0,835,4197.4,1.2358,181780,1.9894,1.4374,0.597022,-0.696526,0.398015,2.1405,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,4,0,1.9227,1.6525,3.51257,1.82692,2.12567,896,3.4641,0.031250,8,16884,17844
fbm_terrain,oblique,17157.2847,804.2477,100,1.9894,39251,39251,26.50537,43.90716,12.5,true,true,false,dig,2,50.265482,16.0000,4.000000,0.0000,0.250000,192,0,835,4197.4,1.2358,181780,1.9894,1.6114,0.597022,-0.696526,0.398015,2.1405,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.6565,1.6613,3.51257,2.12043,2.11441,896,3.4641,0.031250,8,16884,17844
fbm_terrain,oblique,17157.2847,804.2477,36,2.8648,39251,39251,35.41209,43.90716,12.5,true,true,false,dig,2,12.566371,16.0000,4.000000,0.0000,0.250000,192,0,835,4197.4,1.2358,181780,2.8648,1.9894,0.597022,-0.696526,0.398015,2.1405,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.2399,1.2439,3.51257,2.83297,2.82391,896,3.4641,0.031250,8,16884,17844
fbm_terrain,oblique,17157.2847,804.2477,9,2.8648,39251,39251,35.35332,43.90716,12.5,true,true,false,dig,2,3.141593,16.0000,4.000000,0.0000,0.250000,192,0,835,4197.4,1.2358,181780,2.8648,2.8648,0.597022,-0.696526,0.398015,2.1405,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.2420,1.2364,3.51257,2.82827,2.84107,896,3.4641,0.031250,8,16884,17844
fbm_terrain,grazing,33.5103,12.5664,16,5.0930,437,437,5.39818,39.37275,12.5,false,true,true,dig,0,3.141593,2.0000,0.500000,0.0000,0.250000,35,0,107,4197.4,1.3033,65573,11.4592,2.8648,0.838444,-0.209611,0.503066,2.2573,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,7.2937,4.5547,3.14982,0.43185,0.69156,896,3.4641,0.031250,8,16884,16896
fbm_terrain,grazing,33.5103,12.5664,4,5.0930,437,437,5.13741,39.37275,12.5,false,true,true,dig,0,0.785398,2.0000,0.500000,0.0000,0.250000,35,0,107,4197.4,1.3033,65573,20.3718,5.0930,0.838444,-0.209611,0.503066,2.2573,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,7.6639,3.3132,3.14982,0.41099,0.95068,896,3.4641,0.031250,8,16884,16896
fbm_terrain,grazing,33.5103,12.5664,4,20.3718,437,437,11.70399,39.37275,12.5,false,true,true,dig,0,0.196350,2.0000,0.500000,0.0000,0.250000,35,0,107,4197.4,1.3033,65573,20.3718,20.3718,0.838444,-0.209611,0.503066,2.2573,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,3.3640,3.3512,3.14982,0.93632,0.93990,896,3.4641,0.031250,8,16884,16896
fbm_terrain,grazing,33.5103,12.5664,1,20.3718,437,437,11.68698,39.37275,12.5,false,true,true,dig,0,0.049087,2.0000,0.500000,0.0000,0.250000,35,0,107,4197.4,1.3033,65573,20.3718,20.3718,0.838444,-0.209611,0.503066,2.2573,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.3689,3.3799,3.14982,0.93496,0.93193,896,3.4641,0.031250,8,16884,16896
fbm_terrain,grazing,2144.6606,201.0619,100,1.9894,4288,4288,16.86591,41.07239,12.5,true,true,true,dig,1,50.265482,8.0000,2.000000,0.0000,0.250000,0,0,38,4197.4,0.4485,65573,2.8648,1.6114,0.838444,-0.209611,0.503066,0.7767,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.4352,2.0091,3.28579,1.34927,1.63543,896,3.4641,0.031250,8,16884,17384
fbm_terrain,grazing,2144.6606,201.0619,36,2.8648,4288,4288,20.46806,41.07239,12.5,true,true,true,dig,1,12.566371,8.0000,2.000000,0.0000,0.250000,0,0,38,4197.4,0.4485,65573,2.8648,1.9894,0.838444,-0.209611,0.503066,0.7767,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.0067,2.0132,3.28579,1.63745,1.63212,896,3.4641,0.031250,8,16884,17384
fbm_terrain,grazing,2144.6606,201.0619,16,5.0930,4288,4288,25.14636,41.07239,12.5,false,true,false,dig,1,3.141593,8.0000,2.000000,0.0000,0.250000,0,0,38,4197.4,0.4485,65573,5.0930,2.8648,0.838444,-0.209611,0.503066,0.7767,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.6333,1.6412,3.28579,2.01171,2.00209,896,3.4641,0.031250,8,16884,17384
fbm_terrain,grazing,2144.6606,201.0619,9,11.4592,4288,4288,32.76706,41.07239,12.5,false,true,false,dig,1,0.785398,8.0000,2.000000,0.0000,0.250000,0,0,38,4197.4,0.4485,65573,11.4592,5.0930,0.838444,-0.209611,0.503066,0.7767,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.2535,1.2526,3.28579,2.62136,2.62312,896,3.4641,0.031250,8,16884,17384
fbm_terrain,grazing,17157.2847,804.2477,324,1.6114,23373,23373,30.80543,44.60867,12.5,true,true,false,dig,2,201.061930,16.0000,4.000000,0.0000,0.250000,16,0,212,4197.4,0.7086,65573,1.9894,1.4374,0.838444,-0.209611,0.503066,1.2273,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.4481,1.3538,3.56869,2.46443,2.63605,896,3.4641,0.031250,8,16884,18476
fbm_terrain,grazing,17157.2847,804.2477,100,1.9894,23373,23373,32.94869,44.60867,12.5,true,true,false,dig,2,50.265482,16.0000,4.000000,0.0000,0.250000,16,0,212,4197.4,0.7086,65573,1.9894,1.6114,0.838444,-0.209611,0.503066,1.2273,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.3539,1.3579,3.56869,2.63590,2.62812,896,3.4641,0.031250,8,16884,18476
fbm_terrain,grazing,17157.2847,804.2477,36,2.8648,23373,23373,36.13884,44.60867,12.5,true,true,false,dig,2,12.566371,16.0000,4.000000,0.0000,0.250000,16,0,212,4197.4,0.7086,65573,2.8648,1.9894,0.838444,-0.209611,0.503066,1.2273,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.2344,1.2350,3.56869,2.89111,2.88967,896,3.4641,0.031250,8,16884,18476
fbm_terrain,grazing,17157.2847,804.2477,9,2.8648,23373,23373,36.16934,44.60867,12.5,true,true,false,dig,2,3.141593,16.0000,4.000000,0.0000,0.250000,16,0,212,4197.4,0.7086,65573,2.8648,2.8648,0.838444,-0.209611,0.503066,1.2273,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.2333,1.2220,3.56869,2.89355,2.92046,896,3.4641,0.031250,8,16884,18476
