L^3,M_L3,3399,6.459670e1,false,false,violation_outside_l1,false,true,false,3.200000e10,5.139922e2,3367,0.990585,3399,false,true,0.014000,5.138122,0.062500000,3.399000e3,2.558e-13,3399,false,6.428640e-4,M_L3,true,3.334984e2,4.000000,3.276221e2,8.190552e1,thin_plate,4,thin_plate|65|L^3,96,96,1.753047e0,3,1.773161e3,0,3,1.897018e-8,true,65,8.450137e-1,29.066377,21,0.001996,hessian_floor,0,72,72,M_L1
L^3,M_Linf,3399,6.820050e2,false,false,violation_outside_l1,false,true,false,3.200000e10,5.139922e2,3367,0.990585,3399,false,true,0.014000,5.138122,0.062500000,3.399000e3,5.995e-15,3399,false,3.463881e-3,M_L3,true,3.334984e2,4.000000,1.074536e3,2.686339e2,thin_plate,4,thin_plate|65|L^3,96,96,1.753047e0,inf,8.660807e2,0,3,2.351902e-7,true,65,8.450137e-1,29.066377,21,0.000446,hessian_floor,0,72,72,M_L1
L^inf,M_L1,3399,5.197532e1,false,false,violation_outside_l1,false,true,false,3.200000e10,5.139922e2,3367,0.990585,3399,false,true,0.014000,5.138122,0.062500000,3.399000e3,3.884e-12,3399,false,6.711049e-3,M_Linf,true,3.334984e2,4.000000,1.401009e2,3.502521e1,thin_plate,4,thin_plate|65|L^inf,96,96,1.407574e1,1,2.571630e3,0,inf,2.831506e-9,true,65,6.987118e-1,15.075742,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L2,3399,8.829109e1,false,false,violation_outside_l1,false,true,false,3.200000e10,5.139922e2,3367,0.990585,3399,false,true,0.014000,5.138122,0.062500000,3.399000e3,2.276e-13,3399,false,4.960697e-3,M_Linf,true,3.334984e2,4.000000,2.369429e2,5.923573e1,thin_plate,4,thin_plate|65|L^inf,96,96,1.407574e1,2,2.110320e3,0,inf,9.395077e-9,true,65,6.987118e-1,15.075742,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L3,3399,1.222958e2,false,false,violation_outside_l1,false,true,false,3.200000e10,5.139922e2,3367,0.990585,3399,false,true,0.014000,5.138122,0.062500000,3.399000e3,2.558e-13,3399,false,4.472264e-3,M_Linf,true,3.334984e2,4.000000,3.276221e2,8.190552e1,thin_plate,4,thin_plate|65|L^inf,96,96,1.407574e1,3,1.773161e3,0,inf,1.897018e-8,true,65,6.987118e-1,15.075742,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_Linf,3399,7.835665e2,false,false,violation_outside_l1,false,true,false,3.200000e10,5.139922e2,3367,0.990585,3399,false,true,0.014000,5.138122,0.062500000,3.399000e3,5.995e-15,3399,false,3.463881e-3,M_Linf,true,3.334984e2,4.000000,1.074536e3,2.686339e2,thin_plate,4,thin_plate|65|L^inf,96,96,1.407574e1,inf,8.660807e2,0,inf,2.351902e-7,true,65,6.987118e-1,15.075742,21,1.000000,hessian_floor,0,72,72,M_L1
L^1,M_L1,1414,2.936102e-1,true,false,theory_holds,true,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,2.220e-16,1414,true,8.923719e-1,M_L1,true,9.222488e0,14.000000,4.569722e1,3.264087e0,gyroid,4,gyroid|17|L^1,96,96,0.000000e0,1,1.906428e0,0,1,6.995550e-1,true,17,5.138099e-1,34.972038,21,0.073302,none,0,72,72,M_L1
L^1,M_L2,1414,4.444700e-1,true,false,theory_holds,true,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,3.331e-15,1414,true,9.057634e-1,M_L1,true,9.222488e0,14.000000,2.533344e2,1.809531e1,gyroid,4,gyroid|17|L^1,96,96,0.000000e0,2,2.165054e0,0,1,6.853059e-1,true,17,5.138099e-1,34.972038,21,0.284758,none,0,72,72,M_L1
L^1,M_L3,1414,6.868371e-1,true,false,theory_holds,true,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,8.882e-16,1414,true,9.248471e-1,M_L1,true,9.222488e0,14.000000,6.581595e2,4.701139e1,gyroid,4,gyroid|17|L^1,96,96,0.000000e0,3,2.308541e0,0,1,6.704644e-1,true,17,5.138099e-1,34.972038,21,0.488614,none,0,72,72,M_L1
L^1,M_Linf,1414,1.026815e1,true,false,theory_holds,true,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,4.441e-16,1414,true,1.068499e0,M_L1,true,9.222488e0,14.000000,1.887237e4,1.348027e3,gyroid,4,gyroid|17|L^1,96,96,0.000000e0,inf,2.807676e0,0,1,6.233043e-1,true,17,5.138099e-1,34.972038,21,0.948616,none,0,72,72,M_L1
L^2,M_L1,1414,9.751520e-1,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,2.220e-16,1414,false,9.644404e-1,M_L2,true,9.222488e0,14.000000,4.569722e1,3.264087e0,gyroid,4,gyroid|17|L^2,96,96,3.929444e0,1,1.906428e0,0,2,6.995550e-1,true,17,3.929444e0,375.610432,21,0.688774,element_exceeds_domain,0,72,72,M_L1
L^2,M_L2,1414,4.806957e0,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,3.331e-15,1414,false,9.485031e-1,M_L2,true,9.222488e0,14.000000,2.533344e2,1.809531e1,gyroid,4,gyroid|17|L^2,96,96,3.929444e0,2,2.165054e0,0,2,6.853059e-1,true,17,3.929444e0,375.610432,21,0.980267,element_exceeds_domain,0,72,72,M_L1
L^2,M_L3,1414,1.264291e1,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,8.882e-16,1414,false,9.535538e-1,M_L2,true,9.222488e0,14.000000,6.581595e2,4.701139e1,gyroid,4,gyroid|17|L^2,96,96,3.929444e0,3,2.308541e0,0,2,6.704644e-1,true,17,3.929444e0,375.610432,21,0.996309,element_exceeds_domain,0,72,72,M_L1
L^2,M_Linf,1414,3.662773e2,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,4.441e-16,1414,false,1.068499e0,M_L2,true,9.222488e0,14.000000,1.887237e4,1.348027e3,gyroid,4,gyroid|17|L^2,96,96,3.929444e0,inf,2.807676e0,0,2,6.233043e-1,true,17,3.929444e0,375.610432,21,0.999987,element_exceeds_domain,0,72,72,M_L1
L^3,M_L1,1414,2.741188e0,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,2.220e-16,1414,false,1.020894e0,M_L3,true,9.222488e0,14.000000,4.569722e1,3.264087e0,gyroid,4,gyroid|17|L^3,96,96,1.442354e1,1,1.906428e0,0,3,6.995550e-1,true,17,4.817365e0,447.654748,21,0.967698,element_exceeds_domain,0,72,72,M_L1
L^3,M_L2,1414,1.594649e1,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,3.331e-15,1414,false,9.831408e-1,M_L3,true,9.222488e0,14.000000,2.533344e2,1.809531e1,gyroid,4,gyroid|17|L^3,96,96,1.442354e1,2,2.165054e0,0,3,6.853059e-1,true,17,4.817365e0,447.654748,21,0.999670,element_exceeds_domain,0,72,72,M_L1
L^3,M_L3,1414,4.227882e1,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,8.882e-16,1414,false,9.774774e-1,M_L3,true,9.222488e0,14.000000,6.581595e2,4.701139e1,gyroid,4,gyroid|17|L^3,96,96,1.442354e1,3,2.308541e0,0,3,6.704644e-1,true,17,4.817365e0,447.654748,21,0.999974,element_exceeds_domain,0,72,72,M_L1
L^3,M_Linf,1414,1.227106e3,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,4.441e-16,1414,false,1.068499e0,M_L3,true,9.222488e0,14.000000,1.887237e4,1.348027e3,gyroid,4,gyroid|17|L^3,96,96,1.442354e1,inf,2.807676e0,0,3,6.233043e-1,true,17,4.817365e0,447.654748,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L1,1414,3.043234e1,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,2.220e-16,1414,false,1.773543e0,M_Linf,true,9.222488e0,14.000000,4.569722e1,3.264087e0,gyroid,4,gyroid|17|L^inf,96,96,4.515812e2,1,1.906428e0,0,inf,6.995550e-1,true,17,4.880738e0,452.581201,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L2,1414,1.789646e2,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,3.331e-15,1414,false,1.509222e0,M_Linf,true,9.222488e0,14.000000,2.533344e2,1.809531e1,gyroid,4,gyroid|17|L^inf,96,96,4.515812e2,2,2.165054e0,0,inf,6.853059e-1,true,17,4.880738e0,452.581201,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L3,1414,4.745356e2,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,8.882e-16,1414,false,1.388800e0,M_Linf,true,9.222488e0,14.000000,6.581595e2,4.701139e1,gyroid,4,gyroid|17|L^inf,96,96,4.515812e2,3,2.308541e0,0,inf,6.704644e-1,true,17,4.880738e0,452.581201,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_Linf,1414,1.377310e4,false,false,violation_outside_l1,false,true,false,5.110482e3,5.110482e3,1,0.000707,1414,false,true,0.014000,5.138122,0.875000000,1.414000e3,4.441e-16,1414,false,1.068499e0,M_Linf,true,9.222488e0,14.000000,1.887237e4,1.348027e3,gyroid,4,gyroid|17|L^inf,96,96,4.515812e2,inf,2.807676e0,0,inf,6.233043e-1,true,17,4.880738e0,452.581201,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^1,M_L1,5449,3.020914e-1,true,false,theory_holds,true,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,true,2.338997e-1,M_L1,true,1.765187e1,14.000000,2.306580e1,1.647557e0,gyroid,4,gyroid|33|L^1,96,96,0.000000e0,1,7.482779e0,0,1,7.361387e-1,true,33,4.709567e-1,7.980077,21,0.008562,none,0,72,72,M_L1
L^1,M_L2,5449,4.443634e-1,true,false,theory_holds,true,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.998e-15,5449,true,2.394807e-1,M_L1,true,1.765187e1,14.000000,1.302191e2,9.301363e0,gyroid,4,gyroid|33|L^1,96,96,0.000000e0,2,8.194225e0,0,1,7.089007e-1,true,33,4.709567e-1,7.980077,21,0.036829,none,0,72,72,M_L1
L^1,M_L3,5449,5.700809e-1,true,false,theory_holds,true,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,4.996e-15,5449,true,2.475815e-1,M_L1,true,1.765187e1,14.000000,3.422160e2,2.444400e1,gyroid,4,gyroid|33|L^1,96,96,0.000000e0,3,8.538852e0,0,1,7.038848e-1,true,33,4.709567e-1,7.980077,21,0.078503,none,0,72,72,M_L1
L^1,M_Linf,5449,2.410713e0,true,false,theory_holds,true,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,true,3.163165e-1,M_L1,true,1.765187e1,14.000000,1.026834e4,7.334529e2,gyroid,4,gyroid|33|L^1,96,96,0.000000e0,inf,9.484172e0,0,1,6.817389e-1,true,33,4.709567e-1,7.980077,21,0.570275,none,0,72,72,M_L1
L^2,M_L1,5449,7.407945e-1,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,false,2.674013e-1,M_L2,true,1.765187e1,14.000000,2.306580e1,1.647557e0,gyroid,4,gyroid|33|L^2,96,96,1.139220e0,1,7.482779e0,0,2,7.361387e-1,true,33,1.139220e0,137.039515,21,0.066434,element_exceeds_domain,0,72,72,M_L1
L^2,M_L2,5449,1.584722e0,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.998e-15,5449,false,2.612254e-1,M_L2,true,1.765187e1,14.000000,1.302191e2,9.301363e0,gyroid,4,gyroid|33|L^2,96,96,1.139220e0,2,8.194225e0,0,2,7.089007e-1,true,33,1.139220e0,137.039515,21,0.581135,element_exceeds_domain,0,72,72,M_L1
L^2,M_L3,5449,3.536718e0,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,4.996e-15,5449,false,2.631857e-1,M_L2,true,1.765187e1,14.000000,3.422160e2,2.444400e1,gyroid,4,gyroid|33|L^2,96,96,1.139220e0,3,8.538852e0,0,2,7.038848e-1,true,33,1.139220e0,137.039515,21,0.872488,element_exceeds_domain,0,72,72,M_L1
L^2,M_Linf,5449,1.015181e2,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,false,3.163165e-1,M_L2,true,1.765187e1,14.000000,1.026834e4,7.334529e2,gyroid,4,gyroid|33|L^2,96,96,1.139220e0,inf,9.484172e0,0,2,6.817389e-1,true,33,1.139220e0,137.039515,21,0.999287,element_exceeds_domain,0,72,72,M_L1
L^3,M_L1,5449,1.202997e0,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,false,2.919641e-1,M_L3,true,1.765187e1,14.000000,2.306580e1,1.647557e0,gyroid,4,gyroid|33|L^3,96,96,1.052995e1,1,7.482779e0,0,3,7.361387e-1,true,33,3.252770e0,353.869920,21,0.295152,element_exceeds_domain,0,72,72,M_L1
L^3,M_L2,5449,5.116070e0,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.998e-15,5449,false,2.769707e-1,M_L3,true,1.765187e1,14.000000,1.302191e2,9.301363e0,gyroid,4,gyroid|33|L^3,96,96,1.052995e1,2,8.194225e0,0,3,7.089007e-1,true,33,3.252770e0,353.869920,21,0.971906,element_exceeds_domain,0,72,72,M_L1
L^3,M_L3,5449,1.387050e1,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,4.996e-15,5449,false,2.748173e-1,M_L3,true,1.765187e1,14.000000,3.422160e2,2.444400e1,gyroid,4,gyroid|33|L^3,96,96,1.052995e1,3,8.538852e0,0,3,7.038848e-1,true,33,3.252770e0,353.869920,21,0.997293,element_exceeds_domain,0,72,72,M_L1
L^3,M_Linf,5449,4.257045e2,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,false,3.163165e-1,M_L3,true,1.765187e1,14.000000,1.026834e4,7.334529e2,gyroid,4,gyroid|33|L^3,96,96,1.052995e1,inf,9.484172e0,0,3,6.817389e-1,true,33,3.252770e0,353.869920,21,0.999999,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L1,5449,1.409458e1,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,false,7.141317e-1,M_Linf,true,1.765187e1,14.000000,2.306580e1,1.647557e0,gyroid,4,gyroid|33|L^inf,96,96,5.304897e2,1,7.482779e0,0,inf,7.361387e-1,true,33,5.327003e0,531.489721,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L2,5449,8.917645e1,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.998e-15,5449,false,5.529669e-1,M_Linf,true,1.765187e1,14.000000,1.302191e2,9.301363e0,gyroid,4,gyroid|33|L^inf,96,96,5.304897e2,2,8.194225e0,0,inf,7.089007e-1,true,33,5.327003e0,531.489721,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L3,5449,2.438588e2,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,4.996e-15,5449,false,4.841843e-1,M_Linf,true,1.765187e1,14.000000,3.422160e2,2.444400e1,gyroid,4,gyroid|33|L^inf,96,96,5.304897e2,3,8.538852e0,0,inf,7.038848e-1,true,33,5.327003e0,531.489721,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_Linf,5449,7.491125e3,false,false,violation_outside_l1,false,true,false,1.686593e4,1.686593e4,1,0.000184,5449,false,true,0.014000,5.138122,0.437500000,5.449000e3,2.220e-16,5449,false,3.163165e-1,M_Linf,true,1.765187e1,14.000000,1.026834e4,7.334529e2,gyroid,4,gyroid|33|L^inf,96,96,5.304897e2,inf,9.484172e0,0,inf,6.817389e-1,true,33,5.327003e0,531.489721,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^1,M_L1,21655,4.264459e-1,true,false,theory_holds,true,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.299e-14,21655,true,4.785138e-2,M_L1,true,2.854648e1,14.000000,6.530480e2,4.664628e1,gyroid,4,gyroid|65|L^1,96,96,0.000000e0,1,3.243045e1,0,1,5.954712e-1,true,65,5.280215e-1,5.391872,21,0.025559,none,0,72,72,M_L1
L^1,M_L2,21655,6.516184e-1,true,false,theory_holds,true,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.921e-14,21655,true,4.975802e-2,M_L1,true,2.854648e1,14.000000,1.155698e3,8.254986e1,gyroid,4,gyroid|65|L^1,96,96,0.000000e0,2,3.518375e1,0,1,5.178952e-1,true,65,5.280215e-1,5.391872,21,0.030085,none,0,72,72,M_L1
L^1,M_L3,21655,8.539556e-1,true,false,theory_holds,true,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.354e-14,21655,true,5.260204e-2,M_L1,true,2.854648e1,14.000000,1.599250e3,1.142322e2,gyroid,4,gyroid|65|L^1,96,96,0.000000e0,3,3.624952e1,0,1,5.007834e-1,true,65,5.280215e-1,5.391872,21,0.031951,none,0,72,72,M_L1
L^1,M_Linf,21655,2.299342e0,true,false,theory_holds,true,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,8.771e-15,21655,true,8.002031e-2,M_L1,true,2.854648e1,14.000000,5.164633e3,3.689024e2,gyroid,4,gyroid|65|L^1,96,96,0.000000e0,inf,3.749048e1,0,1,4.565998e-1,true,65,5.280215e-1,5.391872,21,0.075610,none,0,72,72,M_L1
L^2,M_L1,21655,4.011169e0,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.299e-14,21655,false,6.001291e-2,M_L2,true,2.854648e1,14.000000,6.530480e2,4.664628e1,gyroid,4,gyroid|65|L^2,96,96,7.892306e-1,1,3.243045e1,0,2,5.954712e-1,true,65,7.892306e-1,10.284206,21,0.159900,element_exceeds_domain,0,72,72,M_L1
L^2,M_L2,21655,7.176907e0,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.921e-14,21655,false,5.768999e-2,M_L2,true,2.854648e1,14.000000,1.155698e3,8.254986e1,gyroid,4,gyroid|65|L^2,96,96,7.892306e-1,2,3.518375e1,0,2,5.178952e-1,true,65,7.892306e-1,10.284206,21,0.161577,element_exceeds_domain,0,72,72,M_L1
L^2,M_L3,21655,9.994176e0,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.354e-14,21655,false,5.841483e-2,M_L2,true,2.854648e1,14.000000,1.599250e3,1.142322e2,gyroid,4,gyroid|65|L^2,96,96,7.892306e-1,3,3.624952e1,0,2,5.007834e-1,true,65,7.892306e-1,10.284206,21,0.161405,element_exceeds_domain,0,72,72,M_L1
L^2,M_Linf,21655,4.125169e1,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,8.771e-15,21655,false,8.002031e-2,M_L2,true,2.854648e1,14.000000,5.164633e3,3.689024e2,gyroid,4,gyroid|65|L^2,96,96,7.892306e-1,inf,3.749048e1,0,2,4.565998e-1,true,65,7.892306e-1,10.284206,21,0.384630,element_exceeds_domain,0,72,72,M_L1
L^3,M_L1,21655,1.537855e1,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.299e-14,21655,false,7.009560e-2,M_L3,true,2.854648e1,14.000000,6.530480e2,4.664628e1,gyroid,4,gyroid|65|L^3,96,96,1.505326e0,1,3.243045e1,0,3,5.954712e-1,true,65,7.992061e-1,10.695228,21,0.166962,element_exceeds_domain,0,72,72,M_L1
L^3,M_L2,21655,2.766918e1,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.921e-14,21655,false,6.370911e-2,M_L3,true,2.854648e1,14.000000,1.155698e3,8.254986e1,gyroid,4,gyroid|65|L^3,96,96,1.505326e0,2,3.518375e1,0,3,5.178952e-1,true,65,7.992061e-1,10.695228,21,0.166790,element_exceeds_domain,0,72,72,M_L1
L^3,M_L3,21655,3.852828e1,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.354e-14,21655,false,6.283763e-2,M_L3,true,2.854648e1,14.000000,1.599250e3,1.142322e2,gyroid,4,gyroid|65|L^3,96,96,1.505326e0,3,3.624952e1,0,3,5.007834e-1,true,65,7.992061e-1,10.695228,21,0.166554,element_exceeds_domain,0,72,72,M_L1
L^3,M_Linf,21655,1.644771e2,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,8.771e-15,21655,false,8.002031e-2,M_L3,true,2.854648e1,14.000000,5.164633e3,3.689024e2,gyroid,4,gyroid|65|L^3,96,96,1.505326e0,inf,3.749048e1,0,3,4.565998e-1,true,65,7.992061e-1,10.695228,21,0.553799,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L1,21655,2.360336e2,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.299e-14,21655,false,2.416471e-1,M_Linf,true,2.854648e1,14.000000,6.530480e2,4.664628e1,gyroid,4,gyroid|65|L^inf,96,96,1.495029e1,1,3.243045e1,0,inf,5.954712e-1,true,65,7.985887e-1,15.950286,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L2,21655,4.245274e2,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.921e-14,21655,false,1.692956e-1,M_Linf,true,2.854648e1,14.000000,1.155698e3,8.254986e1,gyroid,4,gyroid|65|L^inf,96,96,1.495029e1,2,3.518375e1,0,inf,5.178952e-1,true,65,7.985887e-1,15.950286,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L3,21655,5.908595e2,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,1.354e-14,21655,false,1.410890e-1,M_Linf,true,2.854648e1,14.000000,1.599250e3,1.142322e2,gyroid,4,gyroid|65|L^inf,96,96,1.495029e1,3,3.624952e1,0,inf,5.007834e-1,true,65,7.985887e-1,15.950286,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_Linf,21655,3.764804e3,false,false,violation_outside_l1,false,true,false,9.005019e8,3.511176e5,7,0.000323,21655,false,true,0.014000,5.138122,0.218750000,2.165500e4,8.771e-15,21655,false,8.002031e-2,M_Linf,true,2.854648e1,14.000000,5.164633e3,3.689024e2,gyroid,4,gyroid|65|L^inf,96,96,1.495029e1,inf,3.749048e1,0,inf,4.565998e-1,true,65,7.985887e-1,15.950286,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^1,M_L1,578,1.821866e-3,true,false,theory_holds,true,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,1.998e-15,578,true,1.739066e-3,M_L1,true,1.994126e0,16.000000,1.040511e3,6.503197e1,fbm_terrain,4,fbm_terrain|17|L^1,96,96,0.000000e0,1,1.971161e1,0,1,8.942287e-2,true,17,7.094655e-2,1.301923,21,0.023468,none,0,72,72,M_L1
L^1,M_L2,578,1.951121e-3,true,false,theory_holds,true,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,true,1.750557e-3,M_L1,true,1.994126e0,16.000000,9.582712e2,5.989195e1,fbm_terrain,4,fbm_terrain|17|L^1,96,96,0.000000e0,2,6.975990e1,0,1,8.891691e-2,true,17,7.094655e-2,1.301923,21,0.025753,none,0,72,72,M_L1
L^1,M_L3,578,2.031237e-3,true,false,theory_holds,true,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,true,1.766900e-3,M_L1,true,1.994126e0,16.000000,9.169044e2,5.730653e1,fbm_terrain,4,fbm_terrain|17|L^1,96,96,0.000000e0,3,1.403261e2,0,1,8.890384e-2,true,17,7.094655e-2,1.301923,21,0.026775,none,0,72,72,M_L1
L^1,M_Linf,578,2.371930e-3,true,false,theory_holds,true,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,2.220e-16,578,true,1.883291e-3,M_L1,true,1.994126e0,16.000000,7.923153e2,4.951971e1,fbm_terrain,4,fbm_terrain|17|L^1,96,96,0.000000e0,inf,1.592956e3,0,1,8.862816e-2,true,17,7.094655e-2,1.301923,21,0.024507,none,0,72,72,M_L1
L^2,M_L1,578,3.126643e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,1.998e-15,578,false,1.796934e-3,M_L2,true,1.994126e0,16.000000,1.040511e3,6.503197e1,fbm_terrain,4,fbm_terrain|17|L^2,96,96,1.296543e-1,1,1.971161e1,0,2,8.942287e-2,true,17,1.296543e-1,1.419937,21,0.108083,hessian_floor,0,72,72,M_L1
